epoch,lr-AdamW,step,train_loss,train_recon_loss,train_space_loss,val_loss,val_recon_loss,val_space_loss
,0.0,0,,,,,,
0,,260,,,,0.31952938437461853,0.31952938437461853,0.0
0,,260,1.8520957231521606,1.8520957231521606,0.0,,,
,1.305e-05,261,,,,,,
1,,521,,,,0.0863565132021904,0.0863565132021904,0.0
1,,521,0.17396250367164612,0.17396250367164612,0.0,,,
,2.61e-05,522,,,,,,
2,,782,,,,0.041334860026836395,0.041334860026836395,0.0
2,,782,0.06290045380592346,0.06290045380592346,0.0,,,
,3.915e-05,783,,,,,,
3,,1043,,,,0.024480553343892097,0.024480553343892097,0.0
3,,1043,0.037466421723365784,0.037466421723365784,0.0,,,
,5.22e-05,1044,,,,,,
4,,1304,,,,0.01486681867390871,0.01486681867390871,0.0
4,,1304,0.025265276432037354,0.025265276432037354,0.0,,,
,6.525e-05,1305,,,,,,
5,,1565,,,,0.010474752634763718,0.010474752634763718,0.0
5,,1565,0.018386678770184517,0.018386678770184517,0.0,,,
,7.83e-05,1566,,,,,,
6,,1826,,,,0.008410785347223282,0.008410785347223282,0.0
6,,1826,0.015164553187787533,0.015164553187787533,0.0,,,
,9.135e-05,1827,,,,,,
7,,2087,,,,0.007314401213079691,0.007314401213079691,0.0
7,,2087,0.013441667892038822,0.013441667892038822,0.0,,,
,9.988717948717949e-05,2088,,,,,,
8,,2348,,,,0.006642162334173918,0.006642162334173918,0.0
8,,2348,0.012362710200250149,0.012362710200250149,0.0,,,
,9.955256410256411e-05,2349,,,,,,
9,,2609,,,,0.006196989677846432,0.006196989677846432,0.0
9,,2609,0.011635403148829937,0.011635403148829937,0.0,,,
,9.921794871794873e-05,2610,,,,,,
10,,2870,,,,0.005788225214928389,0.005788225214928389,0.0
10,,2870,0.011098584160208702,0.011098584160208702,0.0,,,
,9.888333333333334e-05,2871,,,,,,
11,,3131,,,,0.005470979958772659,0.005470979958772659,0.0
11,,3131,0.010655548423528671,0.010655548423528671,0.0,,,
,9.854871794871795e-05,3132,,,,,,
12,,3392,,,,0.005487586371600628,0.005487586371600628,0.0
12,,3392,0.010286402888596058,0.010286402888596058,0.0,,,
,9.821410256410257e-05,3393,,,,,,
13,,3653,,,,0.004996417555958033,0.004996417555958033,0.0
13,,3653,0.010003282688558102,0.010003282688558102,0.0,,,
,9.787948717948718e-05,3654,,,,,,
14,,3914,,,,0.004871712531894445,0.004871712531894445,0.0
14,,3914,0.009682604111731052,0.009682604111731052,0.0,,,
,9.75448717948718e-05,3915,,,,,,
15,,4175,,,,0.004678313620388508,0.004678313620388508,0.0
15,,4175,0.009412805549800396,0.009412805549800396,0.0,,,
,9.721025641025642e-05,4176,,,,,,
16,,4436,,,,0.00472183246165514,0.00472183246165514,0.0
16,,4436,0.009144477546215057,0.009144477546215057,0.0,,,
,9.687564102564103e-05,4437,,,,,,
17,,4697,,,,0.004375944379717112,0.004375944379717112,0.0
17,,4697,0.008936893194913864,0.008936893194913864,0.0,,,
,9.654102564102565e-05,4698,,,,,,
18,,4958,,,,0.004275776911526918,0.004275776911526918,0.0
18,,4958,0.008678858168423176,0.008678858168423176,0.0,,,
,9.620641025641026e-05,4959,,,,,,
19,,5219,,,,0.004099214915186167,0.004099214915186167,0.0
19,,5219,0.00849172379821539,0.00849172379821539,0.0,,,
,9.587179487179487e-05,5220,,,,,,
20,,5480,,,,0.0037941515911370516,0.0037941515911370516,0.0
20,,5480,0.008219393901526928,0.008219393901526928,0.0,,,
,9.553717948717949e-05,5481,,,,,,
21,,5741,,,,0.0037638733629137278,0.0037638733629137278,0.0
21,,5741,0.0081032058224082,0.0081032058224082,0.0,,,
,9.520256410256411e-05,5742,,,,,,
22,,6002,,,,0.003356291214004159,0.003356291214004159,0.0
22,,6002,0.00792028196156025,0.00792028196156025,0.0,,,
,9.486794871794872e-05,6003,,,,,,
23,,6263,,,,0.0034752399660646915,0.0034752399660646915,0.0
23,,6263,0.007791020907461643,0.007791020907461643,0.0,,,
,9.453333333333335e-05,6264,,,,,,
24,,6524,,,,0.0030460460111498833,0.0030460460111498833,0.0
24,,6524,0.007629003841429949,0.007629003841429949,0.0,,,
,9.419871794871795e-05,6525,,,,,,
25,,6785,,,,0.0035575043875724077,0.0035575043875724077,0.0
25,,6785,0.007505479268729687,0.007505479268729687,0.0,,,
,9.386410256410258e-05,6786,,,,,,
26,,7046,,,,0.002935881493613124,0.002935881493613124,0.0
26,,7046,0.007418982684612274,0.007418982684612274,0.0,,,
,9.352948717948719e-05,7047,,,,,,
27,,7307,,,,0.002923863008618355,0.002923863008618355,0.0
27,,7307,0.007320496253669262,0.007320496253669262,0.0,,,
,9.31948717948718e-05,7308,,,,,,
28,,7568,,,,0.003191270399838686,0.003191270399838686,0.0
28,,7568,0.007196169812232256,0.007196169812232256,0.0,,,
,9.286025641025642e-05,7569,,,,,,
29,,7829,,,,0.0025997357442975044,0.0025997357442975044,0.0
29,,7829,0.007124548312276602,0.007124548312276602,0.0,,,
,9.252564102564103e-05,7830,,,,,,
30,,8090,,,,0.003644149051979184,0.003644149051979184,0.0
30,,8090,0.007084662560373545,0.007084662560373545,0.0,,,
,9.219102564102564e-05,8091,,,,,,
