epoch,lr-AdamW,step,train_loss,train_recon_loss,train_space_loss,val_loss,val_recon_loss,val_space_loss
,0.0,0,,,,,,
0,,260,,,,2.5041208267211914,2.5041208267211914,0.0
0,,260,5.564962387084961,5.564962387084961,0.0,,,
,1.305e-05,261,,,,,,
1,,521,,,,0.5492898225784302,0.5492898225784302,0.0
1,,521,1.2632315158843994,1.2632315158843994,0.0,,,
,2.61e-05,522,,,,,,
2,,782,,,,0.20480798184871674,0.20480798184871674,0.0
2,,782,0.32650381326675415,0.32650381326675415,0.0,,,
,3.915e-05,783,,,,,,
3,,1043,,,,0.11685937643051147,0.11685937643051147,0.0
3,,1043,0.1547674834728241,0.1547674834728241,0.0,,,
,5.22e-05,1044,,,,,,
4,,1304,,,,0.07694942504167557,0.07694942504167557,0.0
4,,1304,0.09487497061491013,0.09487497061491013,0.0,,,
,6.525e-05,1305,,,,,,
5,,1565,,,,0.051676660776138306,0.051676660776138306,0.0
5,,1565,0.0637509673833847,0.0637509673833847,0.0,,,
,7.83e-05,1566,,,,,,
6,,1826,,,,0.0399409681558609,0.0399409681558609,0.0
6,,1826,0.045292168855667114,0.045292168855667114,0.0,,,
,9.135e-05,1827,,,,,,
7,,2087,,,,0.030450377613306046,0.030450377613306046,0.0
7,,2087,0.03461330011487007,0.03461330011487007,0.0,,,
,9.988717948717949e-05,2088,,,,,,
8,,2348,,,,0.024698128923773766,0.024698128923773766,0.0
8,,2348,0.028225591406226158,0.028225591406226158,0.0,,,
,9.955256410256411e-05,2349,,,,,,
9,,2609,,,,0.022862467914819717,0.022862467914819717,0.0
9,,2609,0.02436930686235428,0.02436930686235428,0.0,,,
,9.921794871794873e-05,2610,,,,,,
10,,2870,,,,0.020640864968299866,0.020640864968299866,0.0
10,,2870,0.021167395636439323,0.021167395636439323,0.0,,,
,9.888333333333334e-05,2871,,,,,,
11,,3131,,,,0.018220646306872368,0.018220646306872368,0.0
11,,3131,0.019328659400343895,0.019328659400343895,0.0,,,
,9.854871794871795e-05,3132,,,,,,
12,,3392,,,,0.01757175661623478,0.01757175661623478,0.0
12,,3392,0.018247246742248535,0.018247246742248535,0.0,,,
,9.821410256410257e-05,3393,,,,,,
13,,3653,,,,0.01700865849852562,0.01700865849852562,0.0
13,,3653,0.01705431193113327,0.01705431193113327,0.0,,,
,9.787948717948718e-05,3654,,,,,,
14,,3914,,,,0.01799825392663479,0.01799825392663479,0.0
14,,3914,0.01624555140733719,0.01624555140733719,0.0,,,
,9.75448717948718e-05,3915,,,,,,
15,,4175,,,,0.016414379701018333,0.016414379701018333,0.0
15,,4175,0.01558015588670969,0.01558015588670969,0.0,,,
,9.721025641025642e-05,4176,,,,,,
16,,4436,,,,0.013904944993555546,0.013904944993555546,0.0
16,,4436,0.01483033038675785,0.01483033038675785,0.0,,,
,9.687564102564103e-05,4437,,,,,,
17,,4697,,,,0.01411717664450407,0.01411717664450407,0.0
17,,4697,0.014056680724024773,0.014056680724024773,0.0,,,
,9.654102564102565e-05,4698,,,,,,
18,,4958,,,,0.0138701768592,0.0138701768592,0.0
18,,4958,0.013683316297829151,0.013683316297829151,0.0,,,
,9.620641025641026e-05,4959,,,,,,
19,,5219,,,,0.01340948324650526,0.01340948324650526,0.0
19,,5219,0.013061908073723316,0.013061908073723316,0.0,,,
,9.587179487179487e-05,5220,,,,,,
20,,5480,,,,0.0123066958039999,0.0123066958039999,0.0
20,,5480,0.01271272823214531,0.01271272823214531,0.0,,,
,9.553717948717949e-05,5481,,,,,,
21,,5741,,,,0.012436944991350174,0.012436944991350174,0.0
21,,5741,0.011843043379485607,0.011843043379485607,0.0,,,
,9.520256410256411e-05,5742,,,,,,
22,,6002,,,,0.011047719046473503,0.011047719046473503,0.0
22,,6002,0.011066284030675888,0.011066284030675888,0.0,,,
,9.486794871794872e-05,6003,,,,,,
23,,6263,,,,0.009954378940165043,0.009954378940165043,0.0
23,,6263,0.010979356244206429,0.010979356244206429,0.0,,,
,9.453333333333335e-05,6264,,,,,,
24,,6524,,,,0.010787754319608212,0.010787754319608212,0.0
24,,6524,0.010755334049463272,0.010755334049463272,0.0,,,
,9.419871794871795e-05,6525,,,,,,
25,,6785,,,,0.009488259442150593,0.009488259442150593,0.0
25,,6785,0.010309124365448952,0.010309124365448952,0.0,,,
,9.386410256410258e-05,6786,,,,,,
26,,7046,,,,0.009210475720465183,0.009210475720465183,0.0
26,,7046,0.010034499689936638,0.010034499689936638,0.0,,,
,9.352948717948719e-05,7047,,,,,,
27,,7307,,,,0.00914327334612608,0.00914327334612608,0.0
27,,7307,0.009756925515830517,0.009756925515830517,0.0,,,
,9.31948717948718e-05,7308,,,,,,
28,,7568,,,,0.009077856317162514,0.009077856317162514,0.0
28,,7568,0.009311273694038391,0.009311273694038391,0.0,,,
,9.286025641025642e-05,7569,,,,,,
29,,7829,,,,0.009614532813429832,0.009614532813429832,0.0
29,,7829,0.009127535857260227,0.009127535857260227,0.0,,,
,9.252564102564103e-05,7830,,,,,,
30,,8090,,,,0.009047096595168114,0.009047096595168114,0.0
30,,8090,0.008945021778345108,0.008945021778345108,0.0,,,
,9.219102564102564e-05,8091,,,,,,
31,,8351,,,,0.00815644022077322,0.00815644022077322,0.0
31,,8351,0.008788658306002617,0.008788658306002617,0.0,,,
,9.185641025641026e-05,8352,,,,,,
32,,8612,,,,0.011109569109976292,0.011109569109976292,0.0
32,,8612,0.00830949004739523,0.00830949004739523,0.0,,,
,9.152179487179487e-05,8613,,,,,,
33,,8873,,,,0.00863000750541687,0.00863000750541687,0.0
33,,8873,0.008179212920367718,0.008179212920367718,0.0,,,
,9.118717948717948e-05,8874,,,,,,
34,,9134,,,,0.00877451803535223,0.00877451803535223,0.0
34,,9134,0.007794065400958061,0.007794065400958061,0.0,,,
,9.08525641025641e-05,9135,,,,,,
35,,9395,,,,0.006953350268304348,0.006953350268304348,0.0
35,,9395,0.00773389358073473,0.00773389358073473,0.0,,,
,9.051794871794873e-05,9396,,,,,,
36,,9656,,,,0.008067013695836067,0.008067013695836067,0.0
36,,9656,0.007707245647907257,0.007707245647907257,0.0,,,
,9.018333333333335e-05,9657,,,,,,
37,,9917,,,,0.006709609180688858,0.006709609180688858,0.0
37,,9917,0.0073875486850738525,0.0073875486850738525,0.0,,,
,8.984871794871796e-05,9918,,,,,,
38,,10178,,,,0.008018968626856804,0.008018968626856804,0.0
38,,10178,0.007312530651688576,0.007312530651688576,0.0,,,
,8.951410256410257e-05,10179,,,,,,
39,,10439,,,,0.00768336420878768,0.00768336420878768,0.0
39,,10439,0.007348904851824045,0.007348904851824045,0.0,,,
,8.917948717948719e-05,10440,,,,,,
40,,10700,,,,0.0064163110218942165,0.0064163110218942165,0.0
40,,10700,0.007309264037758112,0.007309264037758112,0.0,,,
,8.88448717948718e-05,10701,,,,,,
41,,10961,,,,0.007655372843146324,0.007655372843146324,0.0
41,,10961,0.006997394375503063,0.006997394375503063,0.0,,,
,8.851025641025641e-05,10962,,,,,,
42,,11222,,,,0.006682423409074545,0.006682423409074545,0.0
42,,11222,0.006885612849146128,0.006885612849146128,0.0,,,
,8.817564102564103e-05,11223,,,,,,
43,,11483,,,,0.006850752048194408,0.006850752048194408,0.0
43,,11483,0.006798129994422197,0.006798129994422197,0.0,,,
,8.784102564102564e-05,11484,,,,,,
44,,11744,,,,0.006016844883561134,0.006016844883561134,0.0
44,,11744,0.00642478559166193,0.00642478559166193,0.0,,,
,8.750641025641026e-05,11745,,,,,,
45,,12005,,,,0.00763945747166872,0.00763945747166872,0.0
45,,12005,0.006406179629266262,0.006406179629266262,0.0,,,
,8.717179487179487e-05,12006,,,,,,
46,,12266,,,,0.0058428882621228695,0.0058428882621228695,0.0
46,,12266,0.0064958250150084496,0.0064958250150084496,0.0,,,
,8.683717948717948e-05,12267,,,,,,
47,,12527,,,,0.006218581926077604,0.006218581926077604,0.0
47,,12527,0.006245234981179237,0.006245234981179237,0.0,,,
,8.65025641025641e-05,12528,,,,,,
48,,12788,,,,0.006111880764365196,0.006111880764365196,0.0
48,,12788,0.006376138422638178,0.006376138422638178,0.0,,,
,8.616794871794873e-05,12789,,,,,,
49,,13049,,,,0.0061293407343328,0.0061293407343328,0.0
49,,13049,0.005931597203016281,0.005931597203016281,0.0,,,
,8.583333333333334e-05,13050,,,,,,
50,,13310,,,,0.005643289070576429,0.005643289070576429,0.0
50,,13310,0.006281301379203796,0.006281301379203796,0.0,,,
,8.549871794871796e-05,13311,,,,,,
51,,13571,,,,0.005501317325979471,0.005501317325979471,0.0
51,,13571,0.006091398186981678,0.006091398186981678,0.0,,,
,8.516410256410257e-05,13572,,,,,,
52,,13832,,,,0.005899665877223015,0.005899665877223015,0.0
52,,13832,0.00600416399538517,0.00600416399538517,0.0,,,
,8.482948717948719e-05,13833,,,,,,
53,,14093,,,,0.006306111346930265,0.006306111346930265,0.0
53,,14093,0.005812595132738352,0.005812595132738352,0.0,,,
,8.44948717948718e-05,14094,,,,,,
54,,14354,,,,0.006046975497156382,0.006046975497156382,0.0
54,,14354,0.0057799071073532104,0.0057799071073532104,0.0,,,
,8.416025641025641e-05,14355,,,,,,
55,,14615,,,,0.00574622442945838,0.00574622442945838,0.0
55,,14615,0.005915746558457613,0.005915746558457613,0.0,,,
,8.382564102564103e-05,14616,,,,,,
56,,14876,,,,0.005442939233034849,0.005442939233034849,0.0
56,,14876,0.005779250990599394,0.005779250990599394,0.0,,,
,8.349102564102564e-05,14877,,,,,,
57,,15137,,,,0.005717993248254061,0.005717993248254061,0.0
57,,15137,0.005584921222180128,0.005584921222180128,0.0,,,
,8.315641025641025e-05,15138,,,,,,
58,,15398,,,,0.004948181565850973,0.004948181565850973,0.0
58,,15398,0.005205167457461357,0.005205167457461357,0.0,,,
,8.282179487179488e-05,15399,,,,,,
59,,15659,,,,0.006038734223693609,0.006038734223693609,0.0
59,,15659,0.005665875039994717,0.005665875039994717,0.0,,,
,8.248717948717948e-05,15660,,,,,,
60,,15920,,,,0.004961841739714146,0.004961841739714146,0.0
60,,15920,0.005338388029485941,0.005338388029485941,0.0,,,
,8.215256410256411e-05,15921,,,,,,
61,,16181,,,,0.005186021327972412,0.005186021327972412,0.0
61,,16181,0.005461373366415501,0.005461373366415501,0.0,,,
,8.181794871794872e-05,16182,,,,,,
62,,16442,,,,0.005608793348073959,0.005608793348073959,0.0
62,,16442,0.005374706815928221,0.005374706815928221,0.0,,,
,8.148333333333334e-05,16443,,,,,,
63,,16703,,,,0.0052603078074753284,0.0052603078074753284,0.0
63,,16703,0.005236889235675335,0.005236889235675335,0.0,,,
,8.114871794871796e-05,16704,,,,,,
64,,16964,,,,0.004572446458041668,0.004572446458041668,0.0
64,,16964,0.0050676241517066956,0.0050676241517066956,0.0,,,
,8.081410256410257e-05,16965,,,,,,
65,,17225,,,,0.005037195514887571,0.005037195514887571,0.0
65,,17225,0.005176702979952097,0.005176702979952097,0.0,,,
,8.047948717948718e-05,17226,,,,,,
66,,17486,,,,0.0050892457365989685,0.0050892457365989685,0.0
66,,17486,0.005271865986287594,0.005271865986287594,0.0,,,
,8.01448717948718e-05,17487,,,,,,
67,,17747,,,,0.005547304172068834,0.005547304172068834,0.0
67,,17747,0.005056874360889196,0.005056874360889196,0.0,,,
,7.981025641025641e-05,17748,,,,,,
68,,18008,,,,0.005113756749778986,0.005113756749778986,0.0
68,,18008,0.005081851501017809,0.005081851501017809,0.0,,,
,7.947564102564104e-05,18009,,,,,,
69,,18269,,,,0.004547955933958292,0.004547955933958292,0.0
69,,18269,0.005153278354555368,0.005153278354555368,0.0,,,
,7.914102564102565e-05,18270,,,,,,
70,,18530,,,,0.005102164577692747,0.005102164577692747,0.0
70,,18530,0.004817576613277197,0.004817576613277197,0.0,,,
,7.880641025641026e-05,18531,,,,,,
71,,18791,,,,0.00454598106443882,0.00454598106443882,0.0
71,,18791,0.004701787605881691,0.004701787605881691,0.0,,,
,7.847179487179488e-05,18792,,,,,,
72,,19052,,,,0.004256055224686861,0.004256055224686861,0.0
72,,19052,0.004777521826326847,0.004777521826326847,0.0,,,
,7.813717948717949e-05,19053,,,,,,
73,,19313,,,,0.0048034898936748505,0.0048034898936748505,0.0
73,,19313,0.004701877944171429,0.004701877944171429,0.0,,,
,7.78025641025641e-05,19314,,,,,,
74,,19574,,,,0.004704930819571018,0.004704930819571018,0.0
74,,19574,0.004616904072463512,0.004616904072463512,0.0,,,
,7.746794871794872e-05,19575,,,,,,
