epoch,lr-AdamW,step,train_loss,train_recon_loss,train_space_loss,val_loss,val_recon_loss,val_space_loss
,0.0,0,,,,,,
0,,260,,,,1.6842832565307617,1.6842832565307617,0.0
0,,260,5.49848747253418,5.49848747253418,0.0,,,
,1.305e-05,261,,,,,,
1,,521,,,,0.3525940477848053,0.3525940477848053,0.0
1,,521,0.8702278733253479,0.8702278733253479,0.0,,,
,2.61e-05,522,,,,,,
2,,782,,,,0.11151536554098129,0.11151536554098129,0.0
2,,782,0.19044072926044464,0.19044072926044464,0.0,,,
,3.915e-05,783,,,,,,
3,,1043,,,,0.06743008643388748,0.06743008643388748,0.0
3,,1043,0.08603272587060928,0.08603272587060928,0.0,,,
,5.22e-05,1044,,,,,,
4,,1304,,,,0.04942717403173447,0.04942717403173447,0.0
4,,1304,0.05700012668967247,0.05700012668967247,0.0,,,
,6.525e-05,1305,,,,,,
5,,1565,,,,0.0384301021695137,0.0384301021695137,0.0
5,,1565,0.042382724583148956,0.042382724583148956,0.0,,,
,7.83e-05,1566,,,,,,
6,,1826,,,,0.03179067745804787,0.03179067745804787,0.0
6,,1826,0.03450414910912514,0.03450414910912514,0.0,,,
,9.135e-05,1827,,,,,,
7,,2087,,,,0.024366894736886024,0.024366894736886024,0.0
7,,2087,0.028439383953809738,0.028439383953809738,0.0,,,
,9.988717948717949e-05,2088,,,,,,
8,,2348,,,,0.021787090227007866,0.021787090227007866,0.0
8,,2348,0.024355512112379074,0.024355512112379074,0.0,,,
,9.955256410256411e-05,2349,,,,,,
9,,2609,,,,0.01898476853966713,0.01898476853966713,0.0
9,,2609,0.021654270589351654,0.021654270589351654,0.0,,,
,9.921794871794873e-05,2610,,,,,,
10,,2870,,,,0.01844712533056736,0.01844712533056736,0.0
10,,2870,0.019252680242061615,0.019252680242061615,0.0,,,
,9.888333333333334e-05,2871,,,,,,
11,,3131,,,,0.01678757183253765,0.01678757183253765,0.0
11,,3131,0.018034353852272034,0.018034353852272034,0.0,,,
,9.854871794871795e-05,3132,,,,,,
12,,3392,,,,0.016331704333424568,0.016331704333424568,0.0
12,,3392,0.016354260966181755,0.016354260966181755,0.0,,,
,9.821410256410257e-05,3393,,,,,,
13,,3653,,,,0.01592620462179184,0.01592620462179184,0.0
13,,3653,0.015448816120624542,0.015448816120624542,0.0,,,
,9.787948717948718e-05,3654,,,,,,
14,,3914,,,,0.014151976443827152,0.014151976443827152,0.0
14,,3914,0.014586244709789753,0.014586244709789753,0.0,,,
,9.75448717948718e-05,3915,,,,,,
15,,4175,,,,0.013236313126981258,0.013236313126981258,0.0
15,,4175,0.014462846331298351,0.014462846331298351,0.0,,,
,9.721025641025642e-05,4176,,,,,,
16,,4436,,,,0.014505850151181221,0.014505850151181221,0.0
16,,4436,0.013269349001348019,0.013269349001348019,0.0,,,
,9.687564102564103e-05,4437,,,,,,
17,,4697,,,,0.01228613406419754,0.01228613406419754,0.0
17,,4697,0.012518214993178844,0.012518214993178844,0.0,,,
,9.654102564102565e-05,4698,,,,,,
18,,4958,,,,0.012280636467039585,0.012280636467039585,0.0
18,,4958,0.012034600600600243,0.012034600600600243,0.0,,,
,9.620641025641026e-05,4959,,,,,,
19,,5219,,,,0.00944372359663248,0.00944372359663248,0.0
19,,5219,0.011931182816624641,0.011931182816624641,0.0,,,
,9.587179487179487e-05,5220,,,,,,
20,,5480,,,,0.010961933061480522,0.010961933061480522,0.0
20,,5480,0.011444400995969772,0.011444400995969772,0.0,,,
,9.553717948717949e-05,5481,,,,,,
21,,5741,,,,0.009856908582150936,0.009856908582150936,0.0
21,,5741,0.010389906354248524,0.010389906354248524,0.0,,,
,9.520256410256411e-05,5742,,,,,,
22,,6002,,,,0.010438116267323494,0.010438116267323494,0.0
22,,6002,0.010097415186464787,0.010097415186464787,0.0,,,
,9.486794871794872e-05,6003,,,,,,
23,,6263,,,,0.008719567209482193,0.008719567209482193,0.0
23,,6263,0.009391242638230324,0.009391242638230324,0.0,,,
,9.453333333333335e-05,6264,,,,,,
24,,6524,,,,0.009733585640788078,0.009733585640788078,0.0
24,,6524,0.009280713275074959,0.009280713275074959,0.0,,,
,9.419871794871795e-05,6525,,,,,,
25,,6785,,,,0.00760147487744689,0.00760147487744689,0.0
25,,6785,0.008802361786365509,0.008802361786365509,0.0,,,
,9.386410256410258e-05,6786,,,,,,
26,,7046,,,,0.007996919564902782,0.007996919564902782,0.0
