epoch,lr-AdamW,step,train_loss,train_recon_loss,train_space_loss,val_loss,val_recon_loss,val_space_loss
,0.0,0,,,,,,
0,,260,,,,0.9297624826431274,0.5087913274765015,0.4209710955619812
0,,260,2.6549999713897705,2.220709800720215,0.43429067730903625,,,
,1.305e-05,261,,,,,,
1,,521,,,,0.4461078643798828,0.17457610368728638,0.2715317904949188
1,,521,1.1355602741241455,0.7808138132095337,0.35474666953086853,,,
,2.61e-05,522,,,,,,
2,,782,,,,0.2713282108306885,0.098534494638443,0.17279374599456787
2,,782,0.601388692855835,0.3838757276535034,0.21751277148723602,,,
,3.915e-05,783,,,,,,
3,,1043,,,,0.1957988142967224,0.0792582556605339,0.11654055118560791
3,,1043,0.3696216940879822,0.2273709625005722,0.14225059747695923,,,
,5.22e-05,1044,,,,,,
4,,1304,,,,0.159226194024086,0.07269450277090073,0.08653166145086288
4,,1304,0.2547740042209625,0.15461456775665283,0.10015944391489029,,,
,6.525e-05,1305,,,,,,
5,,1565,,,,0.13266737759113312,0.06360320746898651,0.06906416267156601
5,,1565,0.19375480711460114,0.1163262203335762,0.07742860168218613,,,
,7.83e-05,1566,,,,,,
6,,1826,,,,0.115058034658432,0.05719802901148796,0.05785999819636345
6,,1826,0.15813736617565155,0.09475326538085938,0.0633840560913086,,,
,9.135e-05,1827,,,,,,
7,,2087,,,,0.09319334477186203,0.04384544864296913,0.0493478886783123
7,,2087,0.13403135538101196,0.08055338263511658,0.05347801744937897,,,
,9.988717948717949e-05,2088,,,,,,
8,,2348,,,,0.0810031071305275,0.03682940453290939,0.0441737025976181
8,,2348,0.11684226244688034,0.06996607780456543,0.04687619209289551,,,
,9.955256410256411e-05,2349,,,,,,
9,,2609,,,,0.0723215788602829,0.03219195455312729,0.040129635483026505
9,,2609,0.10461799055337906,0.06226327270269394,0.04235463961958885,,,
,9.921794871794873e-05,2610,,,,,,
10,,2870,,,,0.06690674275159836,0.029670529067516327,0.03723621368408203
10,,2870,0.09578853845596313,0.056702870875597,0.03908561170101166,,,
,9.888333333333334e-05,2871,,,,,,
11,,3131,,,,0.06514404714107513,0.03022514283657074,0.034918900579214096
11,,3131,0.08934476226568222,0.0527697429060936,0.036575086414813995,,,
,9.854871794871795e-05,3132,,,,,,
12,,3392,,,,0.0646815374493599,0.03118177130818367,0.03349976986646652
12,,3392,0.08442110568284988,0.0497649721801281,0.03465614840388298,,,
,9.821410256410257e-05,3393,,,,,,
13,,3653,,,,0.06264333426952362,0.030744677409529686,0.03189864754676819
13,,3653,0.08036532253026962,0.04724640026688576,0.03311891481280327,,,
,9.787948717948718e-05,3654,,,,,,
14,,3914,,,,0.06455890089273453,0.033603549003601074,0.03095533698797226
14,,3914,0.07697200030088425,0.04519622027873993,0.031775787472724915,,,
,9.75448717948718e-05,3915,,,,,,
15,,4175,,,,0.0620606392621994,0.03209204226732254,0.029968587681651115
15,,4175,0.07410147041082382,0.043436791747808456,0.030664706602692604,,,
,9.721025641025642e-05,4176,,,,,,
16,,4436,,,,0.061047013849020004,0.03236612305045128,0.028680890798568726
16,,4436,0.07158610969781876,0.041854336857795715,0.029731741175055504,,,
,9.687564102564103e-05,4437,,,,,,
17,,4697,,,,0.06116447597742081,0.03288949653506279,0.028274986892938614
17,,4697,0.06931785494089127,0.040426407009363174,0.02889145351946354,,,
,9.654102564102565e-05,4698,,,,,,
18,,4958,,,,0.06129709631204605,0.03403100743889809,0.027266094461083412
18,,4958,0.06742081791162491,0.039226483553647995,0.028194336220622063,,,
,9.620641025641026e-05,4959,,,,,,
19,,5219,,,,0.062568798661232,0.03561041131615639,0.026958392933011055
19,,5219,0.06549673527479172,0.03793061152100563,0.027566086500883102,,,
,9.587179487179487e-05,5220,,,,,,
20,,5480,,,,0.0622149221599102,0.03605622425675392,0.02615869976580143
20,,5480,0.06376521289348602,0.03682166337966919,0.026943525299429893,,,
,9.553717948717949e-05,5481,,,,,,
21,,5741,,,,0.06174822524189949,0.036204833537340164,0.025543393567204475
21,,5741,0.06224467232823372,0.03579968586564064,0.026444977149367332,,,
,9.520256410256411e-05,5742,,,,,,
22,,6002,,,,0.06494484841823578,0.03957970067858696,0.025365153327584267
22,,6002,0.060640156269073486,0.03468141704797745,0.025958722457289696,,,
,9.486794871794872e-05,6003,,,,,,
23,,6263,,,,0.06562840938568115,0.040722399950027466,0.024906018748879433
23,,6263,0.059219617396593094,0.033724550157785416,0.025495057925581932,,,
,9.453333333333335e-05,6264,,,,,,
24,,6524,,,,0.06653785705566406,0.04195825383067131,0.0245796088129282
24,,6524,0.05783304572105408,0.03278850018978119,0.02504456788301468,,,
,9.419871794871795e-05,6525,,,,,,
25,,6785,,,,0.06618508696556091,0.042235780507326126,0.023949313908815384
25,,6785,0.056291066110134125,0.03171512112021446,0.02457595430314541,,,
,9.386410256410258e-05,6786,,,,,,
26,,7046,,,,0.06818723678588867,0.044451866298913956,0.023735376074910164
26,,7046,0.055050745606422424,0.030889179557561874,0.024161553010344505,,,
