epoch,lr-AdamW,step,train_loss,train_recon_loss,train_space_loss,val_loss,val_recon_loss,val_space_loss
,0.0,0,,,,,,
0,,260,,,,0.9294829368591309,0.5084123611450195,0.4210706949234009
0,,260,2.6531665325164795,2.2187182903289795,0.43444937467575073,,,
,1.305e-05,261,,,,,,
1,,521,,,,0.44492340087890625,0.1734367161989212,0.2714866101741791
1,,521,1.1346081495285034,0.779981791973114,0.354625940322876,,,
,2.61e-05,522,,,,,,
2,,782,,,,0.26624593138694763,0.0935729593038559,0.17267297208309174
2,,782,0.5959330797195435,0.3787464499473572,0.2171865552663803,,,
,3.915e-05,783,,,,,,
3,,1043,,,,0.19491547346115112,0.07772933691740036,0.11718615889549255
3,,1043,0.3631677031517029,0.2207406461238861,0.14242713153362274,,,
,5.22e-05,1044,,,,,,
4,,1304,,,,0.15396082401275635,0.06691902875900269,0.08704178780317307
4,,1304,0.24826279282569885,0.14759105443954468,0.10067176073789597,,,
,6.525e-05,1305,,,,,,
5,,1565,,,,0.12773239612579346,0.057740699499845505,0.06999173760414124
5,,1565,0.18727155029773712,0.10911702364683151,0.0781545415520668,,,
,7.83e-05,1566,,,,,,
6,,1826,,,,0.11143099516630173,0.052697498351335526,0.0587335079908371
6,,1826,0.15207110345363617,0.08803639560937881,0.06403472274541855,,,
,9.135e-05,1827,,,,,,
7,,2087,,,,0.09157201647758484,0.041067566722631454,0.05050445720553398
7,,2087,0.1286161243915558,0.07441839575767517,0.05419769510626793,,,
,9.988717948717949e-05,2088,,,,,,
8,,2348,,,,0.08115790039300919,0.035896774381399155,0.04526110738515854
8,,2348,0.11181651055812836,0.06426479667425156,0.047551751136779785,,,
,9.955256410256411e-05,2349,,,,,,
9,,2609,,,,0.07248006761074066,0.031107226386666298,0.04137283191084862
9,,2609,0.09976331144571304,0.05673697218298912,0.043026283383369446,,,
,9.921794871794873e-05,2610,,,,,,
10,,2870,,,,0.06637517362833023,0.027987247332930565,0.038387931883335114
10,,2870,0.09115365147590637,0.051314737647771835,0.03983895108103752,,,
,9.888333333333334e-05,2871,,,,,,
11,,3131,,,,0.06452735513448715,0.028275927528738976,0.03625143691897392
11,,3131,0.08451838046312332,0.04724748060107231,0.03727090731263161,,,
,9.854871794871795e-05,3132,,,,,,
12,,3392,,,,0.06368444859981537,0.028940094634890556,0.03474436327815056
12,,3392,0.07950731366872787,0.04418448731303215,0.035322848707437515,,,
,9.821410256410257e-05,3393,,,,,,
13,,3653,,,,0.06395208090543747,0.030784888193011284,0.03316720202565193
13,,3653,0.07542064785957336,0.04169909656047821,0.033721573650836945,,,
,9.787948717948718e-05,3654,,,,,,
14,,3914,,,,0.06319402903318405,0.031703151762485504,0.03149086982011795
14,,3914,0.07192502915859222,0.03958585113286972,0.0323391929268837,,,
,9.75448717948718e-05,3915,,,,,,
15,,4175,,,,0.063736692070961,0.032908178865909576,0.030828513205051422
15,,4175,0.06895207613706589,0.03779519721865654,0.03115685097873211,,,
,9.721025641025642e-05,4176,,,,,,
16,,4436,,,,0.06106255576014519,0.031345732510089874,0.029716812074184418
16,,4436,0.0664735957980156,0.036256663501262665,0.030216949060559273,,,
,9.687564102564103e-05,4437,,,,,,
17,,4697,,,,0.06461670249700546,0.03587355837225914,0.028743145987391472
17,,4697,0.06414932757616043,0.03477603942155838,0.029373303055763245,,,
,9.654102564102565e-05,4698,,,,,,
18,,4958,,,,0.06257442384958267,0.03436434268951416,0.028210068121552467
18,,4958,0.06212398409843445,0.03352563828229904,0.02859834022819996,,,
,9.620641025641026e-05,4959,,,,,,
19,,5219,,,,0.06423716992139816,0.03654884174466133,0.02768833376467228
19,,5219,0.06020768731832504,0.03227902203798294,0.027928704395890236,,,
,9.587179487179487e-05,5220,,,,,,
20,,5480,,,,0.06315837055444717,0.036003511399030685,0.027154849842190742
20,,5480,0.058485038578510284,0.031131647527217865,0.027353350073099136,,,
,9.553717948717949e-05,5481,,,,,,
21,,5741,,,,0.06409554928541183,0.037629302591085434,0.026466256007552147
21,,5741,0.05683901533484459,0.030071167275309563,0.026767829433083534,,,
,9.520256410256411e-05,5742,,,,,,
22,,6002,,,,0.06761526316404343,0.04143727570772171,0.02617798186838627
22,,6002,0.05529074743390083,0.028985485434532166,0.02630528248846531,,,
,9.486794871794872e-05,6003,,,,,,
23,,6263,,,,0.06901239603757858,0.04335574805736542,0.025656646117568016
23,,6263,0.053806062787771225,0.027984341606497765,0.025821715593338013,,,
,9.453333333333335e-05,6264,,,,,,
24,,6524,,,,0.0672912448644638,0.0424078032374382,0.024883445352315903
24,,6524,0.05235865339636803,0.02697426825761795,0.025384360924363136,,,
,9.419871794871795e-05,6525,,,,,,
25,,6785,,,,0.06933092325925827,0.044685982167720795,0.02464493364095688
25,,6785,0.05090821906924248,0.026012936607003212,0.024895288050174713,,,
,9.386410256410258e-05,6786,,,,,,
26,,7046,,,,0.06995990872383118,0.04577615484595299,0.024183742702007294
26,,7046,0.04957835376262665,0.025068484246730804,0.024509871378540993,,,
