epoch,lr-AdamW,step,train_loss,train_recon_loss,train_space_loss,val_loss,val_recon_loss,val_space_loss
,0.0,0,,,,,,
0,,260,,,,3.4514153003692627,3.4278862476348877,0.023528477177023888
0,,260,9.41146183013916,9.386398315429688,0.02506379410624504,,,
,1.305e-05,261,,,,,,
1,,521,,,,1.1014606952667236,1.0552560091018677,0.0462045818567276
1,,521,2.746626615524292,2.7114949226379395,0.035131216049194336,,,
,2.61e-05,522,,,,,,
2,,782,,,,0.4794117212295532,0.4262631833553314,0.05314848572015762
2,,782,1.2060565948486328,1.1561715602874756,0.04988555610179901,,,
,3.915e-05,783,,,,,,
3,,1043,,,,0.31089356541633606,0.2547653317451477,0.056128259748220444
3,,1043,0.6843671798706055,0.6302307844161987,0.054136376827955246,,,
,5.22e-05,1044,,,,,,
4,,1304,,,,0.2501872181892395,0.19267518818378448,0.057512011379003525
4,,1304,0.4919308125972748,0.4354933500289917,0.056437402963638306,,,
,6.525e-05,1305,,,,,,
5,,1565,,,,0.22523494064807892,0.16828203201293945,0.05695289373397827
5,,1565,0.4089646339416504,0.35228434205055237,0.05668044462800026,,,
,7.83e-05,1566,,,,,,
6,,1826,,,,0.1934170126914978,0.13770458102226257,0.05571242794394493
6,,1826,0.35829368233680725,0.30285385251045227,0.05543986335396767,,,
,9.135e-05,1827,,,,,,
7,,2087,,,,0.1685265749692917,0.11473293602466583,0.05379365384578705
7,,2087,0.31867164373397827,0.2647981345653534,0.0538734570145607,,,
,9.988717948717949e-05,2088,,,,,,
8,,2348,,,,0.15226350724697113,0.10052519291639328,0.05173831805586815
8,,2348,0.287267804145813,0.23520730435848236,0.05206027999520302,,,
,9.955256410256411e-05,2349,,,,,,
9,,2609,,,,0.13408386707305908,0.08454567939043045,0.04953816160559654
9,,2609,0.2666107714176178,0.21643908321857452,0.050171609967947006,,,
,9.921794871794873e-05,2610,,,,,,
10,,2870,,,,0.12699873745441437,0.07873711735010147,0.04826163500547409
10,,2870,0.25316908955574036,0.20457330346107483,0.0485956147313118,,,
,9.888333333333334e-05,2871,,,,,,
11,,3131,,,,0.11949528753757477,0.07314372807741165,0.046351563185453415
11,,3131,0.24103432893753052,0.1940246820449829,0.047009531408548355,,,
,9.854871794871795e-05,3132,,,,,,
12,,3392,,,,0.11767471581697464,0.07260750234127045,0.045067183673381805
12,,3392,0.23119358718395233,0.18573355674743652,0.045459967106580734,,,
,9.821410256410257e-05,3393,,,,,,
13,,3653,,,,0.11286964267492294,0.06922208517789841,0.04364754259586334
13,,3653,0.22278644144535065,0.17873094975948334,0.04405554383993149,,,
,9.787948717948718e-05,3654,,,,,,
14,,3914,,,,0.10593574494123459,0.06360919028520584,0.042326539754867554
14,,3914,0.21717409789562225,0.17451615631580353,0.04265797883272171,,,
,9.75448717948718e-05,3915,,,,,,
15,,4175,,,,0.10095755010843277,0.060189612209796906,0.04076791927218437
15,,4175,0.2113955318927765,0.17006394267082214,0.04133150726556778,,,
,9.721025641025642e-05,4176,,,,,,
16,,4436,,,,0.09673710912466049,0.05738333612680435,0.03935377299785614
16,,4436,0.2066395878791809,0.1667061299085617,0.03993342071771622,,,
,9.687564102564103e-05,4437,,,,,,
17,,4697,,,,0.09503332525491714,0.056827954947948456,0.03820537403225899
17,,4697,0.2031410187482834,0.16448993980884552,0.038651056587696075,,,
,9.654102564102565e-05,4698,,,,,,
18,,4958,,,,0.09313876926898956,0.05689160153269768,0.03624717891216278
18,,4958,0.19847016036510468,0.16122092306613922,0.03724927082657814,,,
,9.620641025641026e-05,4959,,,,,,
19,,5219,,,,0.08980458229780197,0.05392163619399071,0.035882942378520966
19,,5219,0.19529113173484802,0.15923230350017548,0.036058928817510605,,,
,9.587179487179487e-05,5220,,,,,,
20,,5480,,,,0.08398794382810593,0.049745261669158936,0.034242674708366394
20,,5480,0.19209972023963928,0.15721382200717926,0.03488585352897644,,,
,9.553717948717949e-05,5481,,,,,,
