epoch,lr-AdamW,step,train_loss,train_recon_loss,train_space_loss,val_loss,val_recon_loss,val_space_loss
,0.0,0,,,,,,
0,,260,,,,0.5004461407661438,0.4945621192455292,0.005883974954485893
0,,260,2.1910409927368164,2.186223030090332,0.004818156827241182,,,
,1.305e-05,261,,,,,,
1,,521,,,,0.17498713731765747,0.16556181013584137,0.009425311349332333
1,,521,0.6463891267776489,0.6386190056800842,0.0077699823305010796,,,
,2.61e-05,522,,,,,,
2,,782,,,,0.07320545613765717,0.061894915997982025,0.011310551315546036
2,,782,0.24907466769218445,0.23865549266338348,0.010419176891446114,,,
,3.915e-05,783,,,,,,
3,,1043,,,,0.040094248950481415,0.027463587000966072,0.012630659155547619
3,,1043,0.13037189841270447,0.11838142573833466,0.011990485712885857,,,
,5.22e-05,1044,,,,,,
4,,1304,,,,0.02560470625758171,0.012339621782302856,0.01326508168131113
4,,1304,0.07896430790424347,0.06597612053155899,0.012988168746232986,,,
,6.525e-05,1305,,,,,,
5,,1565,,,,0.021608317270874977,0.008397333323955536,0.013210983015596867
5,,1565,0.05472816899418831,0.0414324626326561,0.013295692391693592,,,
,7.83e-05,1566,,,,,,
6,,1826,,,,0.01941724307835102,0.007014700211584568,0.012402541004121304
6,,1826,0.04304422810673714,0.03019770421087742,0.012846522033214569,,,
,9.135e-05,1827,,,,,,
7,,2087,,,,0.017554549500346184,0.006345178000628948,0.011209371499717236
7,,2087,0.03583695739507675,0.024028372019529343,0.011808575130999088,,,
,9.988717948717949e-05,2088,,,,,,
8,,2348,,,,0.016232868656516075,0.006135641597211361,0.010097227059304714
8,,2348,0.030856193974614143,0.0202349666506052,0.01062123291194439,,,
,9.955256410256411e-05,2349,,,,,,
9,,2609,,,,0.015178523026406765,0.00598595617339015,0.009192565456032753
9,,2609,0.02739119343459606,0.017772512510418892,0.009618683718144894,,,
,9.921794871794873e-05,2610,,,,,,
10,,2870,,,,0.01419041771441698,0.0056962366215884686,0.008494180627167225
10,,2870,0.024840813130140305,0.016013994812965393,0.008826831355690956,,,
,9.888333333333334e-05,2871,,,,,,
11,,3131,,,,0.013489761389791965,0.005557403899729252,0.007932358421385288
11,,3131,0.022904636338353157,0.014702515676617622,0.008202111348509789,,,
,9.854871794871795e-05,3132,,,,,,
12,,3392,,,,0.012631765566766262,0.005105230491608381,0.007526536472141743
12,,3392,0.021406996995210648,0.013681202195584774,0.007725792936980724,,,
,9.821410256410257e-05,3393,,,,,,
13,,3653,,,,0.012231335043907166,0.00505224522203207,0.00717909075319767
13,,3653,0.020089026540517807,0.012744328938424587,0.007344699930399656,,,
,9.787948717948718e-05,3654,,,,,,
14,,3914,,,,0.011720187962055206,0.004819707944989204,0.006900479085743427
14,,3914,0.01902894116938114,0.011992630548775196,0.007036301773041487,,,
,9.75448717948718e-05,3915,,,,,,
15,,4175,,,,0.011073037050664425,0.004394894931465387,0.00667814165353775
15,,4175,0.01818341389298439,0.011388775892555714,0.006794642191380262,,,
,9.721025641025642e-05,4176,,,,,,
16,,4436,,,,0.01093418337404728,0.004407041240483522,0.00652714166790247
16,,4436,0.01746792532503605,0.010862561874091625,0.0066053662449121475,,,
,9.687564102564103e-05,4437,,,,,,
17,,4697,,,,0.010725111700594425,0.004358785226941109,0.006366325076669455
17,,4697,0.016833120957016945,0.010376326739788055,0.006456783507019281,,,
,9.654102564102565e-05,4698,,,,,,
18,,4958,,,,0.009985527023673058,0.003711915574967861,0.006273611914366484
18,,4958,0.016290070489048958,0.009961395524442196,0.00632866844534874,,,
,9.620641025641026e-05,4959,,,,,,
19,,5219,,,,0.010065310634672642,0.00390023086220026,0.006165080703794956
19,,5219,0.015856908634305,0.009641313925385475,0.006215593311935663,,,
,9.587179487179487e-05,5220,,,,,,
20,,5480,,,,0.009533536620438099,0.003488565795123577,0.006044972222298384
20,,5480,0.015470416285097599,0.009365485981106758,0.006104921456426382,,,
,9.553717948717949e-05,5481,,,,,,
21,,5741,,,,0.009109685197472572,0.0031797231640666723,0.005929960403591394
21,,5741,0.015121199190616608,0.009129590354859829,0.005991597194224596,,,
,9.520256410256411e-05,5742,,,,,,
22,,6002,,,,0.008983283303678036,0.0031773033551871777,0.005805980879813433
22,,6002,0.014775141142308712,0.008901974186301231,0.005873166024684906,,,
,9.486794871794872e-05,6003,,,,,,
23,,6263,,,,0.008562322705984116,0.002885512774810195,0.005676810629665852
23,,6263,0.01452567894011736,0.008772396482527256,0.0057532768696546555,,,
,9.453333333333335e-05,6264,,,,,,
24,,6524,,,,0.00834039505571127,0.0027869059704244137,0.00555349001660943
24,,6524,0.014321562834084034,0.008691418915987015,0.005630147643387318,,,
,9.419871794871795e-05,6525,,,,,,
25,,6785,,,,0.008239585906267166,0.0028186426497995853,0.0054209427908062935
